Date,Country,Province/State,Lat,Long,Confirmed,Recovered,Deaths
11/02/20,Kenya,,-0.0236,37.9062,0,0,0
12/02/20,Kenya,,-0.0236,37.9062,0,0,0
13/02/20,Kenya,,-0.0236,37.9062,0,0,0
14/02/20,Kenya,,-0.0236,37.9062,0,0,0
15/02/20,Kenya,,-0.0236,37.9062,0,0,0
16/02/20,Kenya,,-0.0236,37.9062,0,0,0
17/02/20,Kenya,,-0.0236,37.9062,0,0,0
18/02/20,Kenya,,-0.0236,37.9062,0,0,0
19/02/20,Kenya,,-0.0236,37.9062,0,0,0
20/02/20,Kenya,,-0.0236,37.9062,0,0,0
21/02/20,Kenya,,-0.0236,37.9062,0,0,0
22/02/20,Kenya,,-0.0236,37.9062,0,0,0
23/02/20,Kenya,,-0.0236,37.9062,0,0,0
24/02/20,Kenya,,-0.0236,37.9062,0,0,0
25/02/20,Kenya,,-0.0236,37.9062,0,0,0
26/02/20,Kenya,,-0.0236,37.9062,0,0,0
27/02/20,Kenya,,-0.0236,37.9062,0,0,0
28/02/20,Kenya,,-0.0236,37.9062,0,0,0
29/02/20,Kenya,,-0.0236,37.9062,0,0,0
01/03/20,Kenya,,-0.0236,37.9062,0,0,0
02/03/20,Kenya,,-0.0236,37.9062,0,0,0
03/03/20,Kenya,,-0.0236,37.9062,0,0,0
04/03/20,Kenya,,-0.0236,37.9062,0,0,0
05/03/20,Kenya,,-0.0236,37.9062,0,0,0
06/03/20,Kenya,,-0.0236,37.9062,0,0,0
07/03/20,Kenya,,-0.0236,37.9062,0,0,0
08/03/20,Kenya,,-0.0236,37.9062,0,0,0
09/03/20,Kenya,,-0.0236,37.9062,0,0,0
10/03/20,Kenya,,-0.0236,37.9062,0,0,0
11/03/20,Kenya,,-0.0236,37.9062,0,0,0
12/03/20,Kenya,,-0.0236,37.9062,0,0,0
13/03/20,Kenya,,-0.0236,37.9062,1,0,0
14/03/20,Kenya,,-0.0236,37.9062,1,0,0
15/03/20,Kenya,,-0.0236,37.9062,3,0,0
16/03/20,Kenya,,-0.0236,37.9062,3,0,0
17/03/20,Kenya,,-0.0236,37.9062,3,0,0
18/03/20,Kenya,,-0.0236,37.9062,3,0,0
19/03/20,Kenya,,-0.0236,37.9062,7,0,0
20/03/20,Kenya,,-0.0236,37.9062,7,0,0
21/03/20,Kenya,,-0.0236,37.9062,7,0,0
22/03/20,Kenya,,-0.0236,37.9062,15,0,0
23/03/20,Kenya,,-0.0236,37.9062,16,0,0
24/03/20,Kenya,,-0.0236,37.9062,25,0,0
25/03/20,Kenya,,-0.0236,37.9062,28,1,0
26/03/20,Kenya,,-0.0236,37.9062,31,1,1
27/03/20,Kenya,,-0.0236,37.9062,31,1,1
28/03/20,Kenya,,-0.0236,37.9062,38,1,1
29/03/20,Kenya,,-0.0236,37.9062,42,1,1
30/03/20,Kenya,,-0.0236,37.9062,50,1,1
31/03/20,Kenya,,-0.0236,37.9062,59,1,1
01/04/20,Kenya,,-0.0236,37.9062,81,3,1
02/04/20,Kenya,,-0.0236,37.9062,110,4,3
03/04/20,Kenya,,-0.0236,37.9062,122,4,4
04/04/20,Kenya,,-0.0236,37.9062,126,4,4
05/04/20,Kenya,,-0.0236,37.9062,142,4,4
06/04/20,Kenya,,-0.0236,37.9062,158,4,6
07/04/20,Kenya,,-0.0236,37.9062,172,7,6
08/04/20,Kenya,,-0.0236,37.9062,179,9,6
09/04/20,Kenya,,-0.0236,37.9062,184,12,7
10/04/20,Kenya,,-0.0236,37.9062,189,22,7
11/04/20,Kenya,,-0.0236,37.9062,191,24,7
12/04/20,Kenya,,-0.0236,37.9062,197,25,8
13/04/20,Kenya,,-0.0236,37.9062,208,40,9
14/04/20,Kenya,,-0.0236,37.9062,216,41,9
15/04/20,Kenya,,-0.0236,37.9062,225,53,10
16/04/20,Kenya,,-0.0236,37.9062,234,53,11
17/04/20,Kenya,,-0.0236,37.9062,246,53,11
18/04/20,Kenya,,-0.0236,37.9062,262,60,12
19/04/20,Kenya,,-0.0236,37.9062,270,67,14
20/04/20,Kenya,,-0.0236,37.9062,281,69,14
21/04/20,Kenya,,-0.0236,37.9062,296,74,14
22/04/20,Kenya,,-0.0236,37.9062,303,74,14
22/01/20,"Korea, South",,36,128,1,0,0
23/01/20,"Korea, South",,36,128,1,0,0
24/01/20,"Korea, South",,36,128,2,0,0
25/01/20,"Korea, South",,36,128,2,0,0
26/01/20,"Korea, South",,36,128,3,0,0
27/01/20,"Korea, South",,36,128,4,0,0
28/01/20,"Korea, South",,36,128,4,0,0
29/01/20,"Korea, South",,36,128,4,0,0
30/01/20,"Korea, South",,36,128,4,0,0
31/01/20,"Korea, South",,36,128,11,0,0
01/02/20,"Korea, South",,36,128,12,0,0
02/02/20,"Korea, South",,36,128,15,0,0
03/02/20,"Korea, South",,36,128,15,0,0
04/02/20,"Korea, South",,36,128,16,0,0
05/02/20,"Korea, South",,36,128,19,0,0
06/02/20,"Korea, South",,36,128,23,0,0
07/02/20,"Korea, South",,36,128,24,1,0
08/02/20,"Korea, South",,36,128,24,1,0
09/02/20,"Korea, South",,36,128,25,3,0
10/02/20,"Korea, South",,36,128,27,3,0
11/02/20,"Korea, South",,36,128,28,3,0
12/02/20,"Korea, South",,36,128,28,7,0
13/02/20,"Korea, South",,36,128,28,7,0
14/02/20,"Korea, South",,36,128,28,7,0
15/02/20,"Korea, South",,36,128,28,9,0
16/02/20,"Korea, South",,36,128,29,9,0
17/02/20,"Korea, South",,36,128,30,10,0
18/02/20,"Korea, South",,36,128,31,12,0
19/02/20,"Korea, South",,36,128,31,12,0
20/02/20,"Korea, South",,36,128,104,16,1
21/02/20,"Korea, South",,36,128,204,16,2
22/02/20,"Korea, South",,36,128,433,16,2
23/02/20,"Korea, South",,36,128,602,18,6
24/02/20,"Korea, South",,36,128,833,18,8
25/02/20,"Korea, South",,36,128,977,22,10
26/02/20,"Korea, South",,36,128,1261,22,12
27/02/20,"Korea, South",,36,128,1766,22,13
28/02/20,"Korea, South",,36,128,2337,22,13
29/02/20,"Korea, South",,36,128,3150,27,16
01/03/20,"Korea, South",,36,128,3736,30,17
02/03/20,"Korea, South",,36,128,4335,30,28
03/03/20,"Korea, South",,36,128,5186,30,28
04/03/20,"Korea, South",,36,128,5621,41,35
05/03/20,"Korea, South",,36,128,6088,41,35
06/03/20,"Korea, South",,36,128,6593,135,42
07/03/20,"Korea, South",,36,128,7041,135,44
08/03/20,"Korea, South",,36,128,7314,118,50
09/03/20,"Korea, South",,36,128,7478,118,53
10/03/20,"Korea, South",,36,128,7513,247,54
11/03/20,"Korea, South",,36,128,7755,288,60
12/03/20,"Korea, South",,36,128,7869,333,66
13/03/20,"Korea, South",,36,128,7979,510,66
14/03/20,"Korea, South",,36,128,8086,510,72
15/03/20,"Korea, South",,36,128,8162,510,75
16/03/20,"Korea, South",,36,128,8236,1137,75
17/03/20,"Korea, South",,36,128,8320,1407,81
18/03/20,"Korea, South",,36,128,8413,1540,84
19/03/20,"Korea, South",,36,128,8565,1540,91
20/03/20,"Korea, South",,36,128,8652,1540,94
21/03/20,"Korea, South",,36,128,8799,1540,102
22/03/20,"Korea, South",,36,128,8961,2909,111
23/03/20,"Korea, South",,36,128,8961,2909,111
24/03/20,"Korea, South",,36,128,9037,3507,120
25/03/20,"Korea, South",,36,128,9137,3730,126
26/03/20,"Korea, South",,36,128,9241,4144,131
27/03/20,"Korea, South",,36,128,9332,4528,139
28/03/20,"Korea, South",,36,128,9478,4811,144
29/03/20,"Korea, South",,36,128,9583,5033,152
30/03/20,"Korea, South",,36,128,9661,5228,158
31/03/20,"Korea, South",,36,128,9786,5408,162
01/04/20,"Korea, South",,36,128,9887,5567,165
02/04/20,"Korea, South",,36,128,9976,5828,169
03/04/20,"Korea, South",,36,128,10062,6021,174
04/04/20,"Korea, South",,36,128,10156,6325,177
05/04/20,"Korea, South",,36,128,10237,6463,183
06/04/20,"Korea, South",,36,128,10284,6598,186
07/04/20,"Korea, South",,36,128,10331,6694,192
08/04/20,"Korea, South",,36,128,10384,6776,200
09/04/20,"Korea, South",,36,128,10423,6973,204
10/04/20,"Korea, South",,36,128,10450,7117,208
11/04/20,"Korea, South",,36,128,10480,7243,211
12/04/20,"Korea, South",,36,128,10512,7368,214
13/04/20,"Korea, South",,36,128,10537,7447,217
14/04/20,"Korea, South",,36,128,10564,7534,222
15/04/20,"Korea, South",,36,128,10591,7616,225
16/04/20,"Korea, South",,36,128,10613,7757,229
17/04/20,"Korea, South",,36,128,10635,7829,230
18/04/20,"Korea, South",,36,128,10653,7937,232
19/04/20,"Korea, South",,36,128,10661,8042,234
20/04/20,"Korea, South",,36,128,10674,8114,236
21/04/20,"Korea, South",,36,128,10683,8213,237
22/04/20,South Korea,,36,128,10694,8277,238
22/01/20,Kosovo,,42.602636,20.902977,0,0,0
23/01/20,Kosovo,,42.602636,20.902977,0,0,0
24/01/20,Kosovo,,42.602636,20.902977,0,0,0
25/01/20,Kosovo,,42.602636,20.902977,0,0,0
26/01/20,Kosovo,,42.602636,20.902977,0,0,0
27/01/20,Kosovo,,42.602636,20.902977,0,0,0
28/01/20,Kosovo,,42.602636,20.902977,0,0,0
29/01/20,Kosovo,,42.602636,20.902977,0,0,0
30/01/20,Kosovo,,42.602636,20.902977,0,0,0
31/01/20,Kosovo,,42.602636,20.902977,0,0,0
01/02/20,Kosovo,,42.602636,20.902977,0,0,0
02/02/20,Kosovo,,42.602636,20.902977,0,0,0
03/02/20,Kosovo,,42.602636,20.902977,0,0,0
04/02/20,Kosovo,,42.602636,20.902977,0,0,0
05/02/20,Kosovo,,42.602636,20.902977,0,0,0
06/02/20,Kosovo,,42.602636,20.902977,0,0,0
07/02/20,Kosovo,,42.602636,20.902977,0,0,0
08/02/20,Kosovo,,42.602636,20.902977,0,0,0
09/02/20,Kosovo,,42.602636,20.902977,0,0,0
10/02/20,Kosovo,,42.602636,20.902977,0,0,0
11/02/20,Kosovo,,42.602636,20.902977,0,0,0
12/02/20,Kosovo,,42.602636,20.902977,0,0,0
13/02/20,Kosovo,,42.602636,20.902977,0,0,0
14/02/20,Kosovo,,42.602636,20.902977,0,0,0
15/02/20,Kosovo,,42.602636,20.902977,0,0,0
16/02/20,Kosovo,,42.602636,20.902977,0,0,0
17/02/20,Kosovo,,42.602636,20.902977,0,0,0
18/02/20,Kosovo,,42.602636,20.902977,0,0,0
19/02/20,Kosovo,,42.602636,20.902977,0,0,0
20/02/20,Kosovo,,42.602636,20.902977,0,0,0
21/02/20,Kosovo,,42.602636,20.902977,0,0,0
22/02/20,Kosovo,,42.602636,20.902977,0,0,0
23/02/20,Kosovo,,42.602636,20.902977,0,0,0
24/02/20,Kosovo,,42.602636,20.902977,0,0,0
25/02/20,Kosovo,,42.602636,20.902977,0,0,0
26/02/20,Kosovo,,42.602636,20.902977,0,0,0
27/02/20,Kosovo,,42.602636,20.902977,0,0,0
28/02/20,Kosovo,,42.602636,20.902977,0,0,0
29/02/20,Kosovo,,42.602636,20.902977,0,0,0
01/03/20,Kosovo,,42.602636,20.902977,0,0,0
02/03/20,Kosovo,,42.602636,20.902977,0,0,0
03/03/20,Kosovo,,42.602636,20.902977,0,0,0
04/03/20,Kosovo,,42.602636,20.902977,0,0,0
05/03/20,Kosovo,,42.602636,20.902977,0,0,0
06/03/20,Kosovo,,42.602636,20.902977,0,0,0
07/03/20,Kosovo,,42.602636,20.902977,0,0,0
08/03/20,Kosovo,,42.602636,20.902977,0,0,0
09/03/20,Kosovo,,42.602636,20.902977,0,0,0
10/03/20,Kosovo,,42.602636,20.902977,0,0,0
11/03/20,Kosovo,,42.602636,20.902977,0,0,0
12/03/20,Kosovo,,42.602636,20.902977,0,0,0
13/03/20,Kosovo,,42.602636,20.902977,0,0,0
14/03/20,Kosovo,,42.602636,20.902977,0,0,0
15/03/20,Kosovo,,42.602636,20.902977,0,0,0
16/03/20,Kosovo,,42.602636,20.902977,0,0,0
17/03/20,Kosovo,,42.602636,20.902977,0,0,0
18/03/20,Kosovo,,42.602636,20.902977,0,0,0
19/03/20,Kosovo,,42.602636,20.902977,0,0,0
20/03/20,Kosovo,,42.602636,20.902977,0,0,0
21/03/20,Kosovo,,42.602636,20.902977,0,0,0
22/03/20,Kosovo,,42.602636,20.902977,0,0,0
23/03/20,Kosovo,,42.602636,20.902977,0,0,0
24/03/20,Kosovo,,42.602636,20.902977,0,0,0
25/03/20,Kosovo,,42.602636,20.902977,0,0,0
26/03/20,Kosovo,,42.602636,20.902977,71,0,1
27/03/20,Kosovo,,42.602636,20.902977,86,1,1
28/03/20,Kosovo,,42.602636,20.902977,91,1,1
29/03/20,Kosovo,,42.602636,20.902977,94,1,1
30/03/20,Kosovo,,42.602636,20.902977,94,1,1
31/03/20,Kosovo,,42.602636,20.902977,112,6,1
01/04/20,Kosovo,,42.602636,20.902977,125,10,1
02/04/20,Kosovo,,42.602636,20.902977,125,10,1
03/04/20,Kosovo,,42.602636,20.902977,126,10,1
04/04/20,Kosovo,,42.602636,20.902977,135,16,1
05/04/20,Kosovo,,42.602636,20.902977,145,23,1
06/04/20,Kosovo,,42.602636,20.902977,145,23,1
07/04/20,Kosovo,,42.602636,20.902977,170,24,4
08/04/20,Kosovo,,42.602636,20.902977,184,30,5
09/04/20,Kosovo,,42.602636,20.902977,184,30,5
10/04/20,Kosovo,,42.602636,20.902977,250,52,7
11/04/20,Kosovo,,42.602636,20.902977,283,58,7
12/04/20,Kosovo,,42.602636,20.902977,283,58,7
13/04/20,Kosovo,,42.602636,20.902977,283,58,7
14/04/20,Kosovo,,42.602636,20.902977,387,66,8
15/04/20,Kosovo,,42.602636,20.902977,387,66,8
16/04/20,Kosovo,,42.602636,20.902977,449,79,11
17/04/20,Kosovo,,42.602636,20.902977,480,84,12
18/04/20,Kosovo,,42.602636,20.902977,510,93,12
19/04/20,Kosovo,,42.602636,20.902977,510,93,12
20/04/20,Kosovo,,42.602636,20.902977,510,93,12
21/04/20,Kosovo,,42.602636,20.902977,510,93,12
22/04/20,Kosovo,,42.602636,20.902977,510,93,12
22/01/20,Kuwait,,29.5,47.75,0,0,0
23/01/20,Kuwait,,29.5,47.75,0,0,0
24/01/20,Kuwait,,29.5,47.75,0,0,0
25/01/20,Kuwait,,29.5,47.75,0,0,0
26/01/20,Kuwait,,29.5,47.75,0,0,0
27/01/20,Kuwait,,29.5,47.75,0,0,0
28/01/20,Kuwait,,29.5,47.75,0,0,0
29/01/20,Kuwait,,29.5,47.75,0,0,0
30/01/20,Kuwait,,29.5,47.75,0,0,0
31/01/20,Kuwait,,29.5,47.75,0,0,0
01/02/20,Kuwait,,29.5,47.75,0,0,0
02/02/20,Kuwait,,29.5,47.75,0,0,0
03/02/20,Kuwait,,29.5,47.75,0,0,0
04/02/20,Kuwait,,29.5,47.75,0,0,0
05/02/20,Kuwait,,29.5,47.75,0,0,0
06/02/20,Kuwait,,29.5,47.75,0,0,0
07/02/20,Kuwait,,29.5,47.75,0,0,0
08/02/20,Kuwait,,29.5,47.75,0,0,0
09/02/20,Kuwait,,29.5,47.75,0,0,0
10/02/20,Kuwait,,29.5,47.75,0,0,0
11/02/20,Kuwait,,29.5,47.75,0,0,0
12/02/20,Kuwait,,29.5,47.75,0,0,0
13/02/20,Kuwait,,29.5,47.75,0,0,0
14/02/20,Kuwait,,29.5,47.75,0,0,0
15/02/20,Kuwait,,29.5,47.75,0,0,0
16/02/20,Kuwait,,29.5,47.75,0,0,0
17/02/20,Kuwait,,29.5,47.75,0,0,0
18/02/20,Kuwait,,29.5,47.75,0,0,0
19/02/20,Kuwait,,29.5,47.75,0,0,0
20/02/20,Kuwait,,29.5,47.75,0,0,0
21/02/20,Kuwait,,29.5,47.75,0,0,0
22/02/20,Kuwait,,29.5,47.75,0,0,0
23/02/20,Kuwait,,29.5,47.75,0,0,0
24/02/20,Kuwait,,29.5,47.75,1,0,0
25/02/20,Kuwait,,29.5,47.75,11,0,0
26/02/20,Kuwait,,29.5,47.75,26,0,0
27/02/20,Kuwait,,29.5,47.75,43,0,0
28/02/20,Kuwait,,29.5,47.75,45,0,0
29/02/20,Kuwait,,29.5,47.75,45,0,0
01/03/20,Kuwait,,29.5,47.75,45,0,0
02/03/20,Kuwait,,29.5,47.75,56,0,0
03/03/20,Kuwait,,29.5,47.75,56,0,0
04/03/20,Kuwait,,29.5,47.75,56,0,0
05/03/20,Kuwait,,29.5,47.75,58,0,0
06/03/20,Kuwait,,29.5,47.75,58,0,0
07/03/20,Kuwait,,29.5,47.75,61,0,0
08/03/20,Kuwait,,29.5,47.75,64,1,0
09/03/20,Kuwait,,29.5,47.75,64,1,0
10/03/20,Kuwait,,29.5,47.75,69,1,0
11/03/20,Kuwait,,29.5,47.75,72,2,0
12/03/20,Kuwait,,29.5,47.75,80,5,0
13/03/20,Kuwait,,29.5,47.75,80,5,0
14/03/20,Kuwait,,29.5,47.75,104,5,0
15/03/20,Kuwait,,29.5,47.75,112,5,0
16/03/20,Kuwait,,29.5,47.75,123,9,0
17/03/20,Kuwait,,29.5,47.75,130,9,0
18/03/20,Kuwait,,29.5,47.75,142,15,0
19/03/20,Kuwait,,29.5,47.75,148,18,0
20/03/20,Kuwait,,29.5,47.75,159,18,0
21/03/20,Kuwait,,29.5,47.75,176,27,0
22/03/20,Kuwait,,29.5,47.75,188,27,0
23/03/20,Kuwait,,29.5,47.75,189,27,0
24/03/20,Kuwait,,29.5,47.75,191,39,0
25/03/20,Kuwait,,29.5,47.75,195,43,0
26/03/20,Kuwait,,29.5,47.75,208,49,0
27/03/20,Kuwait,,29.5,47.75,225,57,0
28/03/20,Kuwait,,29.5,47.75,235,64,0
29/03/20,Kuwait,,29.5,47.75,255,67,0
30/03/20,Kuwait,,29.5,47.75,266,72,0
31/03/20,Kuwait,,29.5,47.75,289,73,0
01/04/20,Kuwait,,29.5,47.75,317,80,0
02/04/20,Kuwait,,29.5,47.75,342,81,0
03/04/20,Kuwait,,29.5,47.75,417,82,0
04/04/20,Kuwait,,29.5,47.75,479,93,1
05/04/20,Kuwait,,29.5,47.75,556,99,1
06/04/20,Kuwait,,29.5,47.75,665,103,1
07/04/20,Kuwait,,29.5,47.75,743,105,1
08/04/20,Kuwait,,29.5,47.75,855,111,1
09/04/20,Kuwait,,29.5,47.75,910,111,1
10/04/20,Kuwait,,29.5,47.75,993,123,1
11/04/20,Kuwait,,29.5,47.75,1154,133,1
12/04/20,Kuwait,,29.5,47.75,1234,142,1
13/04/20,Kuwait,,29.5,47.75,1300,150,2
14/04/20,Kuwait,,29.5,47.75,1355,176,3
15/04/20,Kuwait,,29.5,47.75,1405,206,3
16/04/20,Kuwait,,29.5,47.75,1524,225,3
17/04/20,Kuwait,,29.5,47.75,1658,258,5
18/04/20,Kuwait,,29.5,47.75,1751,280,6
19/04/20,Kuwait,,29.5,47.75,1915,305,7
20/04/20,Kuwait,,29.5,47.75,1995,367,9
21/04/20,Kuwait,,29.5,47.75,2080,412,11
22/04/20,Kuwait,,29.5,47.75,2248,443,13
22/01/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
23/01/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
24/01/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
25/01/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
26/01/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
27/01/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
28/01/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
29/01/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
30/01/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
31/01/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
01/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
02/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
03/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
04/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
05/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
06/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
07/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
08/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
09/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
10/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
11/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
12/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
13/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
14/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
15/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
16/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
17/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
18/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
19/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
20/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
21/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
22/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
23/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
24/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
25/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
26/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
27/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
28/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
29/02/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
01/03/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
02/03/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
03/03/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
04/03/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
05/03/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
06/03/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
07/03/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
08/03/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
09/03/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
10/03/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
11/03/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
12/03/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
13/03/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
14/03/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
15/03/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
16/03/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
17/03/20,Kyrgyzstan,,41.2044,74.7661,0,0,0
18/03/20,Kyrgyzstan,,41.2044,74.7661,3,0,0
19/03/20,Kyrgyzstan,,41.2044,74.7661,3,0,0
20/03/20,Kyrgyzstan,,41.2044,74.7661,6,0,0
21/03/20,Kyrgyzstan,,41.2044,74.7661,14,0,0
22/03/20,Kyrgyzstan,,41.2044,74.7661,14,0,0
23/03/20,Kyrgyzstan,,41.2044,74.7661,16,0,0
24/03/20,Kyrgyzstan,,41.2044,74.7661,42,0,0
25/03/20,Kyrgyzstan,,41.2044,74.7661,44,0,0
26/03/20,Kyrgyzstan,,41.2044,74.7661,44,0,0
27/03/20,Kyrgyzstan,,41.2044,74.7661,58,0,0
28/03/20,Kyrgyzstan,,41.2044,74.7661,58,0,0
29/03/20,Kyrgyzstan,,41.2044,74.7661,84,0,0
30/03/20,Kyrgyzstan,,41.2044,74.7661,94,3,0
31/03/20,Kyrgyzstan,,41.2044,74.7661,107,3,0
01/04/20,Kyrgyzstan,,41.2044,74.7661,111,3,0
02/04/20,Kyrgyzstan,,41.2044,74.7661,116,5,0
03/04/20,Kyrgyzstan,,41.2044,74.7661,130,6,1
04/04/20,Kyrgyzstan,,41.2044,74.7661,144,9,1
05/04/20,Kyrgyzstan,,41.2044,74.7661,147,9,1
06/04/20,Kyrgyzstan,,41.2044,74.7661,216,33,4
07/04/20,Kyrgyzstan,,41.2044,74.7661,228,33,4
08/04/20,Kyrgyzstan,,41.2044,74.7661,270,33,4
09/04/20,Kyrgyzstan,,41.2044,74.7661,280,35,4
10/04/20,Kyrgyzstan,,41.2044,74.7661,298,35,5
11/04/20,Kyrgyzstan,,41.2044,74.7661,339,44,5
12/04/20,Kyrgyzstan,,41.2044,74.7661,377,54,5
13/04/20,Kyrgyzstan,,41.2044,74.7661,419,67,5
14/04/20,Kyrgyzstan,,41.2044,74.7661,430,71,5
15/04/20,Kyrgyzstan,,41.2044,74.7661,449,78,5
16/04/20,Kyrgyzstan,,41.2044,74.7661,466,91,5
17/04/20,Kyrgyzstan,,41.2044,74.7661,489,114,5
18/04/20,Kyrgyzstan,,41.2044,74.7661,506,130,5
19/04/20,Kyrgyzstan,,41.2044,74.7661,554,133,5
20/04/20,Kyrgyzstan,,41.2044,74.7661,568,201,7
21/04/20,Kyrgyzstan,,41.2044,74.7661,590,216,7
22/04/20,Kyrgyzstan,,41.2044,74.7661,612,254,7
22/01/20,Laos,,19.85627,102.495496,0,0,0
23/01/20,Laos,,19.85627,102.495496,0,0,0
24/01/20,Laos,,19.85627,102.495496,0,0,0
25/01/20,Laos,,19.85627,102.495496,0,0,0
26/01/20,Laos,,19.85627,102.495496,0,0,0
27/01/20,Laos,,19.85627,102.495496,0,0,0
28/01/20,Laos,,19.85627,102.495496,0,0,0
29/01/20,Laos,,19.85627,102.495496,0,0,0
30/01/20,Laos,,19.85627,102.495496,0,0,0
31/01/20,Laos,,19.85627,102.495496,0,0,0
01/02/20,Laos,,19.85627,102.495496,0,0,0
02/02/20,Laos,,19.85627,102.495496,0,0,0
03/02/20,Laos,,19.85627,102.495496,0,0,0
04/02/20,Laos,,19.85627,102.495496,0,0,0
05/02/20,Laos,,19.85627,102.495496,0,0,0
06/02/20,Laos,,19.85627,102.495496,0,0,0
07/02/20,Laos,,19.85627,102.495496,0,0,0
08/02/20,Laos,,19.85627,102.495496,0,0,0
09/02/20,Laos,,19.85627,102.495496,0,0,0
10/02/20,Laos,,19.85627,102.495496,0,0,0
11/02/20,Laos,,19.85627,102.495496,0,0,0
12/02/20,Laos,,19.85627,102.495496,0,0,0
13/02/20,Laos,,19.85627,102.495496,0,0,0
14/02/20,Laos,,19.85627,102.495496,0,0,0
15/02/20,Laos,,19.85627,102.495496,0,0,0
16/02/20,Laos,,19.85627,102.495496,0,0,0
17/02/20,Laos,,19.85627,102.495496,0,0,0
18/02/20,Laos,,19.85627,102.495496,0,0,0
19/02/20,Laos,,19.85627,102.495496,0,0,0
20/02/20,Laos,,19.85627,102.495496,0,0,0
21/02/20,Laos,,19.85627,102.495496,0,0,0
22/02/20,Laos,,19.85627,102.495496,0,0,0
23/02/20,Laos,,19.85627,102.495496,0,0,0
24/02/20,Laos,,19.85627,102.495496,0,0,0
25/02/20,Laos,,19.85627,102.495496,0,0,0
26/02/20,Laos,,19.85627,102.495496,0,0,0
27/02/20,Laos,,19.85627,102.495496,0,0,0
28/02/20,Laos,,19.85627,102.495496,0,0,0
29/02/20,Laos,,19.85627,102.495496,0,0,0
01/03/20,Laos,,19.85627,102.495496,0,0,0
02/03/20,Laos,,19.85627,102.495496,0,0,0
03/03/20,Laos,,19.85627,102.495496,0,0,0
04/03/20,Laos,,19.85627,102.495496,0,0,0
05/03/20,Laos,,19.85627,102.495496,0,0,0
06/03/20,Laos,,19.85627,102.495496,0,0,0
07/03/20,Laos,,19.85627,102.495496,0,0,0
08/03/20,Laos,,19.85627,102.495496,0,0,0
09/03/20,Laos,,19.85627,102.495496,0,0,0
10/03/20,Laos,,19.85627,102.495496,0,0,0
11/03/20,Laos,,19.85627,102.495496,0,0,0
12/03/20,Laos,,19.85627,102.495496,0,0,0
